year,match_num,match_num_t,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,W_L,H_A
1996,246,2012,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,246,2012,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,247,2013,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],['69'],['69'],['69'],['69'],['69'],L,H
1996,247,2013,[],[],[],['18'],['18'],['18'],"['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']","['18', '32']",W,A
1996,248,2014,[],[],[],[],[],[],[],[],['43'],['43'],['43'],['43'],['43'],['43'],['43'],"['43', '75']","['43', '75']","['43', '75']","['43', '75']","['43', '75']",W,H
1996,248,2014,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['78'],['78'],['78'],['78'],L,A
1996,249,2015,[],[],[],[],[],[],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],['34'],"['34', '71']","['34', '71']","['34', '71']","['34', '71']","['34', '71']",D,H
1996,249,2015,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],"['09', '76']","['09', '76']","['09', '76']","['09', '76']",D,A
1996,250,2016,[],[],[],[],['21'],['21'],"['21', '35']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37']","['21', '35', '37', '87']","['21', '35', '37', '87']",W,H
1996,250,2016,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,251,2017,['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],D,H
1996,251,2017,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['68'],['68'],['68'],['68'],['68'],['68'],D,A
1996,252,2018,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,252,2018,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,253,2019,[],['07'],['07'],['07'],"['07', '24']","['07', '24', '27']","['07', '24', '27']","['07', '24', '27']","['07', '24', '27']","['07', '24', '27']","['07', '24', '27']","['07', '24', '27']","['07', '24', '27', '59']","['07', '24', '27', '59']","['07', '24', '27', '59']","['07', '24', '27', '59']","['07', '24', '27', '59']","['07', '24', '27', '59']","['07', '24', '27', '59']","['07', '24', '27', '59']",W,H
1996,253,2019,['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],['02'],"['02', '47']","['02', '47']","['02', '47']","['02', '47']","['02', '47']","['02', '47']","['02', '47']","['02', '47']","['02', '47']","['02', '47']",L,A
1996,254,2020,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,254,2020,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,255,2021,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,255,2021,[],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],['08'],W,A
1996,256,2022,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,256,2022,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,257,2023,[],[],[],[],[],['28'],"['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']","['28', '33']",L,H
1996,257,2023,[],[],[],[],[],[],[],[],[],[],['49'],"['49', '55']","['49', '55']","['49', '55']","['49', '55']","['49', '55']","['49', '55', '78']","['49', '55', '78']","['49', '55', '78']","['49', '55', '78']",W,A
1996,258,2024,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,258,2024,[],[],[],[],[],[],[],[],[],[],['49'],['49'],['49'],['49'],['49'],['49'],['49'],['49'],['49'],['49'],W,A
1996,259,2025,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,259,2025,[],[],[],[],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],['21'],W,A
1996,260,2026,[],[],[],['20'],"['20', '22']","['20', '22']","['20', '22']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37']","['20', '22', '37', '72']","['20', '22', '37', '72']","['20', '22', '37', '72']","['20', '22', '37', '72']","['20', '22', '37', '72']",W,H
1996,260,2026,[],['07'],['07'],['07'],['07'],"['07', '29']","['07', '29']","['07', '29']","['07', '29']","['07', '29']","['07', '29']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']","['07', '29', '53']",L,A
1996,261,2027,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,261,2027,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,262,2028,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['84'],['84'],['84'],W,H
1996,262,2028,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,263,2029,[],[],[],[],[],[],[],[],[],[],[],['51'],['51'],"['51', '62']","['51', '62']","['51', '62']","['51', '62']","['51', '62']","['51', '62', '90']","['51', '62', '90']",W,H
1996,263,2029,[],[],[],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],"['18', '54']","['18', '54']","['18', '54']","['18', '54']","['18', '54']","['18', '54']","['18', '54']","['18', '54']","['18', '54']",L,A
1996,264,2030,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,264,2030,[],[],[],[],['21'],"['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']","['21', '27']",W,A
1996,265,2031,[],[],[],[],[],[],[],[],[],[],['47'],['47'],['47'],['47'],['47'],['47'],['47'],['47'],['47'],['47'],W,H
1996,265,2031,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,266,2032,"['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']","['04', '05', '47']",W,H
1996,266,2032,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['86'],['86'],L,A
1996,267,2033,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,267,2033,[],[],[],[],[],[],[],[],[],[],[],[],['56'],['56'],['56'],['56'],['56'],['56'],['56'],['56'],W,A
1996,268,2034,[],[],[],[],['21'],['21'],['21'],['21'],"['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43']","['21', '43', '90']","['21', '43', '90']",W,H
1996,268,2034,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['72'],['72'],['72'],['72'],['72'],L,A
1996,269,2035,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,269,2035,[],[],[],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],W,A
1996,270,2036,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['66'],['66'],['66'],['66'],['66'],['66'],L,H
1996,270,2036,[],[],[],['17'],['17'],"['17', '27']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']","['17', '27', '32']",W,A
1996,271,2037,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['83'],['83'],['83'],W,H
1996,271,2037,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,272,2038,[],[],[],[],[],[],[],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],['38'],D,H
1996,272,2038,[],[],[],[],[],[],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],['32'],D,A
1996,273,2039,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,273,2039,['02'],"['02', '09']","['02', '09']","['02', '09']","['02', '09']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26']","['02', '09', '26', '62']","['02', '09', '26', '62']","['02', '09', '26', '62']","['02', '09', '26', '62']","['02', '09', '26', '62']","['02', '09', '26', '62']","['02', '09', '26', '62']",W,A
1996,274,2040,[],[],[],[],[],[],[],[],[],[],[],[],[],['63'],['63'],['63'],['63'],['63'],['63'],['63'],D,H
1996,274,2040,[],[],[],[],[],[],[],[],[],[],[],[],[],['62'],['62'],['62'],['62'],['62'],['62'],['62'],D,A
1996,275,2041,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['66'],['66'],['66'],['66'],['66'],['66'],W,H
1996,275,2041,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,276,2042,[],[],[],[],['24'],['24'],['24'],['24'],['24'],['24'],['24'],"['24', '54']","['24', '54']","['24', '54']","['24', '54', '70']","['24', '54', '70']","['24', '54', '70']","['24', '54', '70', '81', '82', '85']","['24', '54', '70', '81', '82', '85']","['24', '54', '70', '81', '82', '85']",W,H
1996,276,2042,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['90'],['90'],L,A
1996,277,2043,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,277,2043,[],[],[],[],[],[],[],[],[],[],[],['52'],"['52', '58']","['52', '58']","['52', '58']","['52', '58']","['52', '58']","['52', '58']","['52', '58', '87']","['52', '58', '87']",W,A
1996,278,2044,[],[],[],[],[],[],[],[],[],[],[],[],['59'],"['59', '61']","['59', '61']","['59', '61']","['59', '61']","['59', '61']","['59', '61']","['59', '61']",D,H
1996,278,2044,[],[],['11'],['11'],['11'],"['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']","['11', '27']",D,A
1996,279,2045,[],[],[],[],[],[],[],[],[],[],['50'],['50'],['50'],['50'],['50'],['50'],"['50', '79']","['50', '79']","['50', '79']","['50', '79']",W,H
1996,279,2045,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,280,2046,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,280,2046,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,281,2047,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],W,H
1996,281,2047,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,282,2048,[],[],[],[],[],[],[],[],[],[],[],['52'],['52'],['52'],['52'],['52'],"['52', '76']","['52', '76']","['52', '76']","['52', '76']",W,H
1996,282,2048,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['78'],['78'],['78'],['78'],L,A
1996,283,2049,[],[],[],[],[],['29'],"['29', '31']","['29', '31']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42']","['29', '31', '42', '90']","['29', '31', '42', '90']",W,H
1996,283,2049,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['70'],['70'],['70'],['70'],"['70', '87', '88']","['70', '87', '88']",L,A
1996,284,2050,[],[],[],[],[],[],[],[],[],[],[],[],[],['64'],['64'],['64'],['64'],['64'],['64'],['64'],D,H
1996,284,2050,[],[],[],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],['18'],D,A
1996,285,2051,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,285,2051,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,286,2052,[],[],[],[],[],[],[],[],['42'],['42'],['42'],['42'],['42'],"['42', '63']","['42', '63']","['42', '63']","['42', '63']","['42', '63']","['42', '63']","['42', '63']",W,H
1996,286,2052,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],L,A
1996,287,2053,[],[],[],[],[],[],[],[],[],[],[],['55'],['55'],['55'],"['55', '68']","['55', '68']","['55', '68']","['55', '68']","['55', '68', '90']","['55', '68', '90']",W,H
1996,287,2053,[],[],[],[],[],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],"['26', '87']","['26', '87']",L,A
1996,288,2054,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,H
1996,288,2054,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],D,A
1996,289,2055,[],['07'],['07'],['07'],['07'],"['07', '26']","['07', '26']","['07', '26']","['07', '26']","['07', '26']","['07', '26']","['07', '26']","['07', '26', '58']","['07', '26', '58']","['07', '26', '58']","['07', '26', '58']","['07', '26', '58']","['07', '26', '58']","['07', '26', '58']","['07', '26', '58']",W,H
1996,289,2055,[],[],[],[],[],[],[],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],['39'],L,A
1996,290,2056,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],W,H
1996,290,2056,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,291,2057,[],[],[],[],[],[],[],[],[],[],['47'],['47'],['47'],['47'],['47'],['47'],['47'],['47'],['47'],['47'],L,H
1996,291,2057,[],['09'],['09'],['09'],['09'],"['09', '27']","['09', '27']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']","['09', '27', '36']",W,A
1996,292,2058,[],[],[],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],"['19', '61']","['19', '61']","['19', '61']","['19', '61']","['19', '61']","['19', '61']","['19', '61']",W,H
1996,292,2058,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,293,2059,[],[],['12'],['12'],['12'],['12'],['12'],['12'],"['12', '45']","['12', '45']","['12', '45']","['12', '45']","['12', '45']","['12', '45']","['12', '45']","['12', '45']","['12', '45', '76']","['12', '45', '76']","['12', '45', '76', '87']","['12', '45', '76', '87']",W,H
1996,293,2059,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,294,2060,[],[],[],[],[],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],['30'],D,H
1996,294,2060,['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],['03'],D,A
1996,295,2061,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,295,2061,[],[],[],[],[],[],[],[],['41'],['41'],['41'],['41'],['41'],['41'],['41'],"['41', '72']","['41', '72']","['41', '72']","['41', '72']","['41', '72']",W,A
1996,296,2062,[],[],[],[],[],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],['26'],W,H
1996,296,2062,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,297,2063,[],[],[],[],[],[],[],['38'],"['38', '42']","['38', '42']","['38', '42']","['38', '42', '52']","['38', '42', '52']","['38', '42', '52']","['38', '42', '52']","['38', '42', '52']","['38', '42', '52', '78']","['38', '42', '52', '78']","['38', '42', '52', '78', '89', '90']","['38', '42', '52', '78', '89', '90']",W,H
1996,297,2063,[],[],[],[],[],[],[],[],[],[],[],[],"['58', '59']","['58', '59']","['58', '59']","['58', '59']","['58', '59']","['58', '59']","['58', '59']","['58', '59']",L,A
1996,298,2064,[],[],[],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],['19'],D,H
1996,298,2064,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['89'],['89'],D,A
1996,299,2065,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],['22'],W,H
1996,299,2065,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,300,2066,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['74'],['74'],['74'],['74'],['74'],D,H
1996,300,2066,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['90'],['90'],D,A
1996,301,2067,[],[],[],[],[],[],[],[],['44'],['44'],['44'],['44'],['44'],"['44', '61']","['44', '61']","['44', '61']","['44', '61']","['44', '61']","['44', '61']","['44', '61']",W,H
1996,301,2067,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['68'],['68'],['68'],['68'],['68'],['68'],L,A
1996,302,2068,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,302,2068,[],[],[],[],[],[],[],[],[],[],[],[],[],['64'],['64'],['64'],"['64', '79']","['64', '79']","['64', '79']","['64', '79']",W,A
1996,303,2069,[],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],['09'],L,H
1996,303,2069,[],[],[],[],[],['27'],"['27', '34']","['27', '34']","['27', '34']","['27', '34']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']","['27', '34', '49']",W,A
1996,304,2070,[],['10'],['10'],['10'],"['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22']","['10', '22', '68', '69']","['10', '22', '68', '69']","['10', '22', '68', '69']","['10', '22', '68', '69']","['10', '22', '68', '69']","['10', '22', '68', '69']",W,H
1996,304,2070,[],[],[],[],[],['29'],['29'],['29'],['29'],['29'],"['29', '50']","['29', '50']","['29', '50']","['29', '50']","['29', '50']","['29', '50']","['29', '50']","['29', '50']","['29', '50']","['29', '50']",L,A
1996,305,2071,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,305,2071,[],[],[],[],[],[],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],['35'],"['35', '79']","['35', '79']","['35', '79']","['35', '79']",W,A
1996,306,2072,[],[],[],[],[],[],[],[],[],[],[],['53'],['53'],['53'],['53'],['53'],['53'],['53'],['53'],['53'],W,H
1996,306,2072,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,A
1996,307,2073,[],[],[],['20'],['20'],['20'],['20'],['20'],['20'],['20'],['20'],"['20', '51']","['20', '51']","['20', '51']","['20', '51']","['20', '51']","['20', '51']","['20', '51']","['20', '51']","['20', '51']",D,H
1996,307,2073,[],[],[],['17'],"['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']","['17', '21']",D,A
1996,308,2074,[],[],[],[],[],[],['32'],['32'],['32'],['32'],"['32', '48']","['32', '48']","['32', '48']","['32', '48']","['32', '48']","['32', '48']","['32', '48']","['32', '48']","['32', '48']","['32', '48']",D,H
1996,308,2074,[],[],[],[],[],[],[],[],[],[],['46'],['46'],['46'],['46'],"['46', '70']","['46', '70']","['46', '70']","['46', '70']","['46', '70']","['46', '70']",D,A
1996,309,2075,[],[],[],[],[],[],[],[],[],[],[],[],[],['61'],['61'],['61'],['61'],['61'],['61'],['61'],D,H
1996,309,2075,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['86'],['86'],D,A
1996,310,2076,[],[],[],[],[],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],['28'],D,H
1996,310,2076,[],[],[],[],[],[],[],[],[],[],[],['53'],['53'],['53'],['53'],['53'],['53'],['53'],['53'],['53'],D,A
1996,311,2077,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['79'],['79'],['79'],['79'],L,H
1996,311,2077,[],[],[],[],[],[],[],[],[],[],[],['51'],['51'],"['51', '65']","['51', '65']","['51', '65']","['51', '65']","['51', '65']","['51', '65']","['51', '65']",W,A
1996,312,2078,[],[],[],[],[],[],[],[],[],[],[],[],['56'],['56'],['56'],['56'],['56'],['56'],['56'],['56'],D,H
1996,312,2078,['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],['04'],D,A
1996,313,2079,[],[],[],[],[],[],[],[],['41'],['41'],"['41', '50']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']","['41', '50', '54']",W,H
1996,313,2079,[],[],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],['14'],L,A
1996,314,2080,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],L,H
1996,314,2080,[],[],[],[],['22'],['22'],['22'],['22'],['22'],['22'],['22'],"['22', '53']","['22', '53']","['22', '53']","['22', '53']","['22', '53']","['22', '53', '80']","['22', '53', '80']","['22', '53', '80']","['22', '53', '80']",W,A
